Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2013","2013","1000 US$","473","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2014","2014","1000 US$","400","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2015","2015","1000 US$","348","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2016","2016","1000 US$","352","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2017","2017","1000 US$","359","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2018","2018","1000 US$","429","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2019","2019","1000 US$","562","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","619","Fruit, fresh nes","2020","2020","1000 US$","643","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2010","2010","1000 US$","393674","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2011","2011","1000 US$","477733","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2012","2012","1000 US$","465591","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2013","2013","1000 US$","472823","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2014","2014","1000 US$","466224","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2015","2015","1000 US$","333028","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2016","2016","1000 US$","250193","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2017","2017","1000 US$","285210","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2018","2018","1000 US$","270814","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2019","2019","1000 US$","231460","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","406","Garlic","2020","2020","1000 US$","162459","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2010","2010","1000 US$","90836","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2011","2011","1000 US$","129682","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2012","2012","1000 US$","141326","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2013","2013","1000 US$","141349","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2014","2014","1000 US$","107621","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2015","2015","1000 US$","102713","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2016","2016","1000 US$","111661","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2017","2017","1000 US$","114309","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2018","2018","1000 US$","127232","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2019","2019","1000 US$","154170","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","549","Gooseberries","2020","2020","1000 US$","147628","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2010","2010","1000 US$","164078","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2011","2011","1000 US$","209389","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2012","2012","1000 US$","174769","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2013","2013","1000 US$","226976","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2014","2014","1000 US$","231094","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2015","2015","1000 US$","171737","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2016","2016","1000 US$","221797","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2017","2017","1000 US$","297740","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2018","2018","1000 US$","299134","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2019","2019","1000 US$","311435","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","560","Grapes","2020","2020","1000 US$","356516","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2010","2010","1000 US$","210","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2011","2011","1000 US$","436","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2012","2012","1000 US$","838","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2013","2013","1000 US$","1650","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2014","2014","1000 US$","1323","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2015","2015","1000 US$","775","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2016","2016","1000 US$","1628","Fc","Calculated data"
"QV","Value of Agricultural Production","185","Russian Federation","57","Gross Production Value (current thousand US$)","336","Hempseed","2017","2017","1000 US$","2665","Fc","Calculated data"
